実施年,地域規模,性別,正答数_国A,正答数_国B,正答数_算A,正答数_算B,正答数_理,正答数_理A,正答数_理B,正答率_国A,正答率_国B,正答率_算A,正答率_算B,正答率_理,正答率_理A,正答率_理B,学力層_国A,学力層_国B,学力層_算A,学力層_算B,学力層_理,学力層_理A,学力層_理B,正答数_国A_領域1,正答数_国A_領域2,正答数_国A_領域3,正答数_国A_領域4,正答数_国A_観点1,正答数_国A_観点2,正答数_国A_観点3,正答数_国A_観点4,正答数_国A_観点5,正答数_国A_形式1,正答数_国A_形式2,正答数_国A_形式3,正答数_国B_領域1,正答数_国B_領域2,正答数_国B_領域3,正答数_国B_領域4,正答数_国B_観点1,正答数_国B_観点2,正答数_国B_観点3,正答数_国B_観点4,正答数_国B_観点5,正答数_国B_形式1,正答数_国B_形式2,正答数_国B_形式3,正答数_算A_領域1,正答数_算A_領域2,正答数_算A_領域3,正答数_算A_領域4,正答数_算A_観点1,正答数_算A_観点2,正答数_算A_観点3,正答数_算A_観点4,正答数_算A_形式1,正答数_算A_形式2,正答数_算A_形式3,正答数_算B_領域1,正答数_算B_領域2,正答数_算B_領域3,正答数_算B_領域4,正答数_算B_観点1,正答数_算B_観点2,正答数_算B_観点3,正答数_算B_観点4,正答数_算B_形式1,正答数_算B_形式2,正答数_算B_形式3,正答数_理_領域1,正答数_理_領域2,正答数_理_領域3,正答数_理_領域4,正答数_理_観点1,正答数_理_観点2,正答数_理_観点3,正答数_理_観点4,正答数_理_形式1,正答数_理_形式2,正答数_理_形式3,正答数_理A_領域1,正答数_理A_領域2,正答数_理A_領域3,正答数_理A_領域4,正答数_理A_観点1,正答数_理A_観点2,正答数_理A_観点3,正答数_理A_観点4,正答数_理A_形式1,正答数_理A_形式2,正答数_理A_形式3,正答数_理B_領域1,正答数_理B_領域2,正答数_理B_領域3,正答数_理B_領域4,正答数_理B_観点1,正答数_理B_観点2,正答数_理B_観点3,正答数_理B_観点4,正答数_理B_形式1,正答数_理B_形式2,正答数_理B_形式3,類型_国A_01,類型_国A_02,類型_国A_03,類型_国A_04,類型_国A_05,類型_国A_06,類型_国A_07,類型_国A_08,類型_国A_09,類型_国A_10,類型_国A_11,類型_国A_12,類型_国A_13,類型_国A_14,類型_国B_01,類型_国B_02,類型_国B_03,類型_国B_04,類型_国B_05,類型_国B_06,類型_国B_07,類型_国B_08,類型_国B_09,類型_算A_01,類型_算A_02,類型_算A_03,類型_算A_04,類型_算A_05,類型_算A_06,類型_算A_07,類型_算A_08,類型_算A_09,類型_算A_10,類型_算A_11,類型_算A_12,類型_算A_13,類型_算A_14,類型_算A_15,類型_算A_16,類型_算B_01,類型_算B_02,類型_算B_03,類型_算B_04,類型_算B_05,類型_算B_06,類型_算B_07,類型_算B_08,類型_算B_09,類型_算B_10,類型_算B_11,類型_算B_12,類型_算B_13,類型_理_01,類型_理_02,類型_理_03,類型_理_04,類型_理_05,類型_理_06,類型_理_07,類型_理_08,類型_理_09,類型_理_10,類型_理_11,類型_理_12,類型_理_13,類型_理_14,類型_理_15,類型_理_16,類型_理_17,類型_理_18,類型_理_19,類型_理_20,類型_理_21,類型_理_22,類型_理_23,類型_理_24,正誤_国A_01,正誤_国A_02,正誤_国A_03,正誤_国A_04,正誤_国A_05,正誤_国A_06,正誤_国A_07,正誤_国A_08,正誤_国A_09,正誤_国A_10,正誤_国A_11,正誤_国A_12,正誤_国A_13,正誤_国A_14,正誤_国B_01,正誤_国B_02,正誤_国B_03,正誤_国B_04,正誤_国B_05,正誤_国B_06,正誤_国B_07,正誤_国B_08,正誤_国B_09,正誤_算A_01,正誤_算A_02,正誤_算A_03,正誤_算A_04,正誤_算A_05,正誤_算A_06,正誤_算A_07,正誤_算A_08,正誤_算A_09,正誤_算A_10,正誤_算A_11,正誤_算A_12,正誤_算A_13,正誤_算A_14,正誤_算A_15,正誤_算A_16,正誤_算B_01,正誤_算B_02,正誤_算B_03,正誤_算B_04,正誤_算B_05,正誤_算B_06,正誤_算B_07,正誤_算B_08,正誤_算B_09,正誤_算B_10,正誤_算B_11,正誤_算B_12,正誤_算B_13,正誤_理_01,正誤_理_02,正誤_理_03,正誤_理_04,正誤_理_05,正誤_理_06,正誤_理_07,正誤_理_08,正誤_理_09,正誤_理_10,正誤_理_11,正誤_理_12,正誤_理_13,正誤_理_14,正誤_理_15,正誤_理_16,正誤_理_17,正誤_理_18,正誤_理_19,正誤_理_20,正誤_理_21,正誤_理_22,正誤_理_23,正誤_理_24,正答率_国A_領域1,正答率_国A_領域2,正答率_国A_領域3,正答率_国A_領域4,正答率_国A_観点1,正答率_国A_観点2,正答率_国A_観点3,正答率_国A_観点4,正答率_国A_観点5,正答率_国A_形式1,正答率_国A_形式2,正答率_国A_形式3,正答率_国B_領域1,正答率_国B_領域2,正答率_国B_領域3,正答率_国B_領域4,正答率_国B_観点1,正答率_国B_観点2,正答率_国B_観点3,正答率_国B_観点4,正答率_国B_観点5,正答率_国B_形式1,正答率_国B_形式2,正答率_国B_形式3,正答率_算A_領域1,正答率_算A_領域2,正答率_算A_領域3,正答率_算A_領域4,正答率_算A_観点1,正答率_算A_観点2,正答率_算A_観点3,正答率_算A_観点4,正答率_算A_形式1,正答率_算A_形式2,正答率_算A_形式3,正答率_算B_領域1,正答率_算B_領域2,正答率_算B_領域3,正答率_算B_領域4,正答率_算B_観点1,正答率_算B_観点2,正答率_算B_観点3,正答率_算B_観点4,正答率_算B_形式1,正答率_算B_形式2,正答率_算B_形式3,正答率_理_領域1,正答率_理_領域2,正答率_理_領域3,正答率_理_領域4,正答率_理_観点1,正答率_理_観点2,正答率_理_観点3,正答率_理_観点4,正答率_理_形式1,正答率_理_形式2,正答率_理_形式3,正答率_理A_領域1,正答率_理A_領域2,正答率_理A_領域3,正答率_理A_領域4,正答率_理A_観点1,正答率_理A_観点2,正答率_理A_観点3,正答率_理A_観点4,正答率_理A_形式1,正答率_理A_形式2,正答率_理A_形式3,正答率_理B_領域1,正答率_理B_領域2,正答率_理B_領域3,正答率_理B_領域4,正答率_理B_観点1,正答率_理B_観点2,正答率_理B_観点3,正答率_理B_観点4,正答率_理B_形式1,正答率_理B_形式2,正答率_理B_形式3,児童質問紙回答_001,児童質問紙回答_002,児童質問紙回答_003,児童質問紙回答_004,児童質問紙回答_005,学校質問紙回答_016,学校質問紙回答_017,学校質問紙回答_018,学校質問紙回答_019,学校質問紙回答_020
2015,3,0,3,3,9,7,15,7,8,21.42857143,33.33333333,56.25,53.84615385,62.5,77.77777778,53.33333333,4,4,4,2,2,1,3,0,0,0,3,,0,0,0,3,0,3,,,1,2,,0,,1,2,,2,1,0,5,2,0,2,,,5,4,2,7,,1,3,4,2,,4,1,2,3,3,1,4,4,4,4,,8,4,3,10,3,2,3,,2,2,,,4,3,4,3,,1,4,2,2,,8,,,6,,2,1,1,0,0,9,1,4,5,9,4,3,9,9,2,3,2,4,1,9,9,3,3,0,9,1,1,1,4,1,1,9,3,1,3,4,2,2,2,1,4,1,4,1,1,8,7,9,3,2,7,1,1,1,3,4,1,3,2,1,2,4,1,4,1,1,3,4,1,4,1,3,2,1,2,1,3,1,1,0,0,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,0,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,2,1,1,0,0,0,33.33333333,,0,0,0,33.33333333,0,42.85714286,,,16.66666667,33.33333333,,0,,16.66666667,33.33333333,,66.66666667,50,0,71.42857143,66.66666667,0,100,,,71.42857143,44.44444444,40,63.63636364,,25,100,57.14285714,66.66666667,,44.44444444,50,100,100,60,20,57.14285714,66.66666667,66.66666667,57.14285714,,53.33333333,80,75,55.55555556,100,66.66666667,100,,66.66666667,66.66666667,,,80,75,66.66666667,100,,25,66.66666667,66.66666667,50,,53.33333333,,,50,,66.66666667,1,2,1,2,2,2,2,2,3,3
2015,1,0,5,3,6,3,4,3,1,35.71428571,33.33333333,37.5,23.07692308,16.66666667,33.33333333,6.666666667,4,4,4,4,4,4,4,0,0,2,3,,0,0,2,3,2,3,,,2,2,,1,,2,2,,2,0,1,3,1,1,1,,,2,4,3,3,,0,0,2,1,,2,0,1,1,1,1,1,0,1,2,,1,0,3,3,1,0,1,,1,1,,,0,3,2,1,,0,0,0,1,,1,,,1,,0,1,1,3,0,0,2,9,1,4,1,1,1,7,2,1,1,9,9,0,1,3,3,9,4,1,9,1,4,4,0,3,3,2,2,4,2,3,1,1,4,9,1,3,1,8,7,5,3,1,7,5,9,3,2,5,3,4,4,1,4,3,9,4,6,1,3,3,2,3,6,3,2,4,4,1,0,1,1,2,0,0,2,2,1,2,2,1,1,2,2,2,1,2,2,0,1,2,1,2,1,1,2,1,2,2,0,2,1,2,2,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,0,0,0,50,33.33333333,,0,0,50,33.33333333,28.57142857,42.85714286,,,33.33333333,33.33333333,,25,,33.33333333,33.33333333,,66.66666667,0,25,42.85714286,33.33333333,25,50,,,28.57142857,44.44444444,60,27.27272727,,0,0,28.57142857,33.33333333,,22.22222222,0,50,33.33333333,20,20,14.28571429,0,16.66666667,28.57142857,,6.666666667,0,75,16.66666667,33.33333333,0,33.33333333,,33.33333333,33.33333333,,,0,75,33.33333333,33.33333333,,0,0,0,25,,6.666666667,,,8.333333333,,0,2,4,3,2,2,2,1,2,3,2
2015,3,0,9,3,6,3,6,2,4,64.28571429,33.33333333,37.5,23.07692308,25,22.22222222,26.66666667,3,4,4,4,4,4,4,1,1,2,6,,1,1,2,6,5,4,,,2,2,,1,,2,2,,1,1,1,4,0,0,2,,,3,3,1,5,,1,1,1,1,,0,2,1,1,2,0,1,3,1,1,,4,0,2,5,1,0,0,,1,1,,,0,2,1,1,,1,3,0,0,,4,,,4,,0,1,1,1,9,9,1,4,1,1,3,0,9,1,4,3,2,4,9,1,9,1,0,3,1,4,1,1,4,1,1,2,2,2,2,4,2,1,2,1,4,2,9,1,7,8,7,0,1,1,7,5,9,1,2,4,3,3,2,1,4,4,9,4,5,2,4,2,0,2,6,3,2,2,2,1,0,1,1,1,2,2,1,2,1,1,1,0,2,1,1,1,2,2,2,1,2,1,0,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,0,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,1,0,100,100,50,66.66666667,,100,100,50,66.66666667,71.42857143,57.14285714,,,33.33333333,33.33333333,,25,,33.33333333,33.33333333,,33.33333333,50,25,57.14285714,0,0,100,,,42.85714286,33.33333333,20,45.45454545,,25,33.33333333,14.28571429,33.33333333,,0,100,50,33.33333333,40,0,14.28571429,50,16.66666667,14.28571429,,26.66666667,0,50,27.77777778,33.33333333,0,0,,33.33333333,33.33333333,,,0,50,16.66666667,33.33333333,,25,50,0,0,,26.66666667,,,33.33333333,,0,2,2,3,2,3,2,1,1,2,2
2015,1,0,13,5,15,8,15,5,10,92.85714286,55.55555556,93.75,61.53846154,62.5,55.55555556,66.66666667,1,3,1,1,2,3,2,0,1,4,9,,0,1,4,9,6,7,,,3,3,,2,,3,3,,1,2,2,7,3,3,2,,,7,8,4,11,,1,2,5,2,,5,1,2,2,2,4,4,5,3,4,,10,2,3,12,2,1,2,,1,2,,,2,3,3,2,,2,5,2,2,,10,,,9,,1,1,1,1,1,1,1,1,1,6,3,1,1,1,4,3,2,1,1,1,1,9,0,3,4,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,4,1,1,1,7,1,6,2,3,4,2,9,1,1,2,2,2,3,2,2,2,1,0,2,7,1,3,1,1,1,6,4,1,2,4,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,0,1,2,1,2,1,1,2,2,2,2,2,1,1,1,0,100,100,100,,0,100,100,100,85.71428571,100,,,50,50,,50,,50,50,,33.33333333,100,50,100,100,75,100,,,100,88.88888889,80,100,,25,66.66666667,71.42857143,66.66666667,,55.55555556,50,100,66.66666667,40,80,57.14285714,83.33333333,50,57.14285714,,66.66666667,40,75,66.66666667,66.66666667,33.33333333,66.66666667,,33.33333333,66.66666667,,,40,75,50,66.66666667,,50,83.33333333,66.66666667,50,,66.66666667,,,75,,33.33333333,1,1,1,2,1,2,1,2,2,1
2015,2,0,10,6,14,6,15,6,9,71.42857143,66.66666667,87.5,46.15384615,62.5,66.66666667,60,2,2,2,2,2,2,3,1,1,2,6,,1,1,2,6,5,5,,,3,5,,2,,3,5,,2,2,2,6,3,3,2,,,6,8,4,10,,2,1,3,1,,5,0,1,2,1,3,4,4,4,4,,9,3,3,11,3,1,2,,2,2,,,3,3,3,3,,2,4,2,2,,9,,,8,,1,1,1,1,1,9,1,1,5,1,3,1,9,1,1,3,2,4,1,1,1,3,3,1,4,1,2,1,1,4,1,1,3,1,1,1,1,2,2,1,4,3,4,2,7,1,7,2,9,2,1,5,1,1,3,2,2,2,3,1,2,1,1,4,6,1,2,1,1,2,6,1,2,1,4,1,3,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,100,100,50,66.66666667,,100,100,50,66.66666667,71.42857143,71.42857143,,,50,83.33333333,,50,,50,83.33333333,,66.66666667,100,50,85.71428571,100,75,100,,,85.71428571,88.88888889,80,90.90909091,,50,33.33333333,42.85714286,33.33333333,,55.55555556,0,50,66.66666667,20,60,57.14285714,66.66666667,66.66666667,57.14285714,,60,60,75,61.11111111,100,33.33333333,66.66666667,,66.66666667,66.66666667,,,60,75,50,100,,50,66.66666667,66.66666667,50,,60,,,66.66666667,,33.33333333,2,2,1,1,1,3,3,3,2,2
2015,3,0,8,2,6,3,7,4,3,57.14285714,22.22222222,37.5,23.07692308,29.16666667,44.44444444,20,3,4,4,4,4,3,4,0,1,2,6,,0,1,2,6,3,5,,,1,2,,1,,1,2,,0,1,1,3,1,1,1,,,3,3,2,4,,2,0,1,0,,1,1,1,2,1,0,2,0,1,4,,3,0,4,6,1,0,1,,1,2,,,0,4,3,1,,1,0,0,2,,3,,,3,,0,1,1,1,1,1,9,2,5,6,3,3,9,1,4,1,2,4,1,9,6,1,2,9,1,9,5,1,4,1,1,0,3,5,2,4,2,3,4,1,4,3,4,3,8,0,7,5,1,2,3,5,9,2,1,4,3,2,4,1,3,3,0,4,6,1,3,1,0,3,6,3,1,4,4,1,3,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,0,1,2,2,2,2,1,2,1,1,2,2,2,2,0,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,0,2,2,1,2,1,0,2,2,2,2,2,1,1,1,0,100,50,66.66666667,,0,100,50,66.66666667,42.85714286,71.42857143,,,16.66666667,33.33333333,,25,,16.66666667,33.33333333,,0,50,25,42.85714286,33.33333333,25,50,,,42.85714286,33.33333333,40,36.36363636,,50,0,14.28571429,0,,11.11111111,50,50,66.66666667,20,0,28.57142857,0,16.66666667,57.14285714,,20,0,100,33.33333333,33.33333333,0,33.33333333,,33.33333333,66.66666667,,,0,100,50,33.33333333,,25,0,0,50,,20,,,25,,0,1,1,2,1,3,2,3,2,2,3
2015,3,0,13,7,13,7,18,7,11,92.85714286,77.77777778,81.25,53.84615385,75,77.77777778,73.33333333,1,2,2,2,2,1,3,1,1,3,9,,1,1,3,9,7,6,,,5,5,,4,,5,5,,1,2,4,7,2,2,2,,,6,7,4,9,,2,2,3,2,,5,1,1,2,2,3,4,4,5,7,,11,3,4,13,3,2,2,,2,3,,,3,4,4,3,,2,4,3,4,,11,,,9,,2,1,1,1,1,1,1,1,1,1,3,1,9,1,4,3,2,1,1,1,3,1,2,1,4,1,1,1,1,1,1,3,3,1,3,1,2,3,2,1,4,2,4,1,7,1,7,2,3,2,2,5,1,1,1,2,2,1,2,1,2,1,1,4,1,1,1,1,1,2,6,2,1,1,4,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,100,100,75,100,,100,100,75,100,100,85.71428571,,,83.33333333,83.33333333,,100,,83.33333333,83.33333333,,33.33333333,100,100,100,66.66666667,50,100,,,85.71428571,77.77777778,80,81.81818182,,50,66.66666667,42.85714286,66.66666667,,55.55555556,50,50,66.66666667,40,60,57.14285714,66.66666667,83.33333333,100,,73.33333333,60,100,72.22222222,100,66.66666667,66.66666667,,66.66666667,100,,,60,100,66.66666667,100,,50,66.66666667,100,100,,73.33333333,,,75,,66.66666667,1,3,3,1,2,1,2,2,2,2
2015,2,0,10,5,10,4,17,4,13,71.42857143,55.55555556,62.5,30.76923077,70.83333333,44.44444444,86.66666667,2,3,3,3,2,3,1,1,1,1,8,,1,1,1,8,4,6,,,3,4,,2,,3,4,,2,1,2,5,1,2,2,,,4,6,3,7,,0,1,2,2,,1,1,2,2,1,1,5,5,3,6,,13,1,3,12,2,3,1,,1,2,,,1,3,2,2,,4,5,2,4,,13,,,10,,3,1,1,1,1,1,1,4,1,1,3,3,9,5,4,0,1,4,9,1,1,3,3,1,4,4,1,1,4,1,1,1,2,2,3,1,2,3,2,1,4,1,4,1,7,1,7,0,3,1,9,9,3,1,3,2,3,3,2,1,2,3,9,4,1,3,4,1,1,2,1,2,1,4,4,1,3,1,1,1,1,1,1,2,1,1,1,2,2,2,1,0,1,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,0,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,100,100,25,88.88888889,,100,100,25,88.88888889,57.14285714,85.71428571,,,50,66.66666667,,50,,50,66.66666667,,66.66666667,50,50,71.42857143,33.33333333,50,100,,,57.14285714,66.66666667,60,63.63636364,,0,33.33333333,28.57142857,66.66666667,,11.11111111,50,100,66.66666667,20,20,71.42857143,83.33333333,50,85.71428571,,86.66666667,20,75,66.66666667,66.66666667,100,33.33333333,,33.33333333,66.66666667,,,20,75,33.33333333,66.66666667,,100,83.33333333,66.66666667,100,,86.66666667,,,83.33333333,,100,1,4,2,1,2,1,1,2,3,2
2015,3,0,7,3,10,3,15,5,10,50,33.33333333,62.5,23.07692308,62.5,55.55555556,66.66666667,4,4,3,4,2,3,2,0,1,0,6,,0,1,0,6,2,5,,,1,2,,0,,1,2,,1,2,0,5,2,1,2,,,5,5,3,7,,0,1,2,1,,1,1,1,1,1,1,3,5,4,5,,10,2,3,11,2,2,1,,2,2,,,2,3,3,2,,2,5,2,3,,10,,,8,,2,1,1,1,0,1,1,1,5,6,3,2,9,2,0,3,2,4,1,1,0,3,9,0,2,1,1,1,4,1,1,3,3,1,3,4,2,3,2,1,4,2,1,1,7,8,7,5,9,1,7,5,9,1,3,2,2,3,1,1,2,3,1,4,1,1,3,1,2,2,6,4,2,1,4,1,3,1,1,1,0,1,1,1,2,2,1,2,2,2,0,1,2,2,1,1,0,2,2,0,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,0,100,0,66.66666667,,0,100,0,66.66666667,28.57142857,71.42857143,,,16.66666667,33.33333333,,0,,16.66666667,33.33333333,,33.33333333,100,0,71.42857143,66.66666667,25,100,,,71.42857143,55.55555556,60,63.63636364,,0,33.33333333,28.57142857,33.33333333,,11.11111111,50,50,33.33333333,20,20,42.85714286,83.33333333,66.66666667,71.42857143,,66.66666667,40,75,61.11111111,66.66666667,66.66666667,33.33333333,,66.66666667,66.66666667,,,40,75,50,66.66666667,,50,83.33333333,66.66666667,75,,66.66666667,,,66.66666667,,66.66666667,1,2,2,1,3,2,2,3,2,3
2015,3,0,11,9,10,9,18,7,11,78.57142857,100,62.5,69.23076923,75,77.77777778,73.33333333,2,1,3,1,2,1,3,1,1,3,7,,1,1,3,7,6,5,,,6,6,,4,,6,6,,3,2,4,6,2,2,0,,,6,4,2,8,,2,3,5,2,,5,2,2,3,3,3,5,4,4,5,,11,3,4,15,3,0,3,,2,2,,,3,4,4,3,,2,4,2,3,,11,,,11,,0,1,1,1,9,1,1,1,5,1,3,1,9,1,4,3,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,3,2,1,3,4,5,4,1,1,1,7,1,9,0,1,2,7,1,1,1,3,4,2,3,1,1,2,1,1,4,6,1,4,1,1,4,6,2,1,4,4,1,3,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,2,1,2,0,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,100,100,75,77.77777778,,100,100,75,77.77777778,85.71428571,71.42857143,,,100,100,,100,,100,100,,100,100,100,85.71428571,66.66666667,50,0,,,85.71428571,44.44444444,40,72.72727273,,50,100,71.42857143,66.66666667,,55.55555556,100,100,100,60,60,71.42857143,66.66666667,66.66666667,71.42857143,,73.33333333,60,100,83.33333333,100,0,100,,66.66666667,66.66666667,,,60,100,66.66666667,100,,50,66.66666667,66.66666667,75,,73.33333333,,,91.66666667,,0,2,1,1,1,3,2,2,2,2,2
2015,3,0,4,1,8,1,6,2,4,28.57142857,11.11111111,50,7.692307692,25,22.22222222,26.66666667,4,4,4,4,4,4,4,0,1,0,3,,0,1,0,3,1,3,,,0,1,,0,,0,1,,1,0,0,5,2,1,0,,,5,3,2,6,,0,0,1,0,,0,0,1,1,0,0,1,2,1,2,,4,1,1,6,0,0,0,,0,2,,,1,1,2,0,,1,2,1,0,,4,,,4,,0,1,1,1,9,9,2,2,5,4,3,9,9,0,2,1,2,4,9,9,0,9,3,3,4,1,9,1,1,4,1,1,3,2,2,9,1,1,3,2,4,3,4,3,7,8,7,5,3,1,7,5,9,6,1,4,3,3,2,4,2,4,0,4,5,2,3,1,0,2,6,3,1,1,2,3,1,1,1,1,2,2,2,2,2,2,1,2,2,0,2,2,2,2,2,2,0,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,0,2,2,2,2,1,0,2,2,2,2,1,2,2,2,0,100,0,33.33333333,,0,100,0,33.33333333,14.28571429,42.85714286,,,0,16.66666667,,0,,0,16.66666667,,33.33333333,0,0,71.42857143,66.66666667,25,0,,,71.42857143,33.33333333,40,54.54545455,,0,0,14.28571429,0,,0,0,50,33.33333333,0,0,14.28571429,33.33333333,16.66666667,28.57142857,,26.66666667,20,25,33.33333333,0,0,0,,0,66.66666667,,,20,25,33.33333333,0,,25,33.33333333,33.33333333,0,,26.66666667,,,33.33333333,,0,1,3,2,2,2,2,3,3,3,3
2015,1,0,8,4,10,6,15,6,9,57.14285714,44.44444444,62.5,46.15384615,62.5,66.66666667,60,3,3,3,2,2,2,3,1,1,1,6,,1,1,1,6,4,4,,,3,3,,2,,3,3,,1,1,2,5,2,1,2,,,4,6,3,7,,2,1,2,2,,4,1,1,2,1,3,4,3,4,6,,9,3,3,11,2,2,2,,2,2,,,3,3,4,2,,2,3,2,4,,9,,,7,,2,1,1,1,1,9,9,4,1,1,3,3,9,2,4,3,0,4,1,9,1,3,1,1,4,4,1,1,4,1,1,1,3,3,3,4,1,0,2,1,4,3,4,1,7,1,7,2,3,2,1,5,3,1,1,2,3,3,1,1,3,1,1,4,1,1,3,1,1,2,7,2,1,1,4,3,3,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,0,2,1,2,1,2,2,1,1,2,1,1,2,1,1,1,1,2,2,2,1,0,1,1,1,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,100,100,25,66.66666667,,100,100,25,66.66666667,57.14285714,57.14285714,,,50,50,,50,,50,50,,33.33333333,50,50,71.42857143,66.66666667,25,100,,,57.14285714,66.66666667,60,63.63636364,,50,33.33333333,28.57142857,66.66666667,,44.44444444,50,50,66.66666667,20,60,57.14285714,50,66.66666667,85.71428571,,60,60,75,61.11111111,66.66666667,66.66666667,66.66666667,,66.66666667,66.66666667,,,60,75,66.66666667,66.66666667,,50,50,66.66666667,100,,60,,,58.33333333,,66.66666667,2,2,2,1,2,1,2,2,2,1
2015,3,0,8,6,13,3,15,5,10,57.14285714,66.66666667,81.25,23.07692308,62.5,55.55555556,66.66666667,3,2,2,4,2,3,2,0,1,1,6,,0,1,1,6,4,4,,,3,4,,2,,3,4,,2,2,2,7,3,1,2,,,7,6,4,9,,0,1,2,1,,1,1,1,1,1,1,5,4,5,3,,10,3,2,11,2,2,2,,2,1,,,3,2,3,2,,3,4,3,2,,10,,,8,,2,1,1,9,0,1,1,1,1,6,3,3,9,1,2,1,1,1,1,1,0,1,3,0,4,1,2,1,1,1,1,1,3,1,3,4,2,3,2,1,4,2,4,1,7,8,6,2,3,1,8,5,9,3,2,2,2,3,2,1,2,1,1,4,1,1,4,1,1,2,6,3,2,1,4,2,4,1,1,2,0,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,0,100,25,66.66666667,,0,100,25,66.66666667,57.14285714,57.14285714,,,50,66.66666667,,50,,50,66.66666667,,66.66666667,100,50,100,100,25,100,,,100,66.66666667,80,81.81818182,,0,33.33333333,28.57142857,33.33333333,,11.11111111,50,50,33.33333333,20,20,71.42857143,66.66666667,83.33333333,42.85714286,,66.66666667,60,50,61.11111111,66.66666667,66.66666667,66.66666667,,66.66666667,33.33333333,,,60,50,50,66.66666667,,75,66.66666667,100,50,,66.66666667,,,66.66666667,,66.66666667,3,3,1,1,2,2,2,2,3,2
