実施年,地域規模,学校番号,性別,正答数_国,正答数_数,正誤_国_01,正誤_国_02,正誤_国_03,正誤_国_04,正誤_国_05,正誤_国_06,正誤_国_07,正誤_国_08,正誤_国_09,正誤_国_10,正誤_国_11,正誤_国_12,正誤_国_13,正誤_国_14,正誤_国_15,正誤_数_01,正誤_数_02,正誤_数_03,正誤_数_04,正誤_数_05,正誤_数_06,正誤_数_07,正誤_数_08,正誤_数_09,正誤_数_10,正誤_数_11,正誤_数_12,正誤_数_13,正誤_数_14,正誤_数_15,正誤_数_16,生徒質問回答_001,生徒質問回答_002,生徒質問回答_003,生徒質問回答_004,生徒質問回答_005,生徒質問回答_016,生徒質問回答_017,生徒質問回答_018,生徒質問回答_019,生徒質問回答_023,生徒質問回答_024,生徒質問回答_025,生徒質問回答_036,生徒質問回答_037,生徒質問回答_048,生徒質問回答_049,生徒質問回答_050,生徒質問回答_056,生徒質問回答_057,生徒質問回答_058
2024,3,205204,2,8,8,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,1,2,2,1,3,2,4,4,3,1,1,3,3,4,1,2,2,4,2,4,1,1,2
2024,1,208076,1,7,9,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,1,3,3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
2024,3,205042,2,7,5,2,1,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,5,4,3,3,2,2,3,4,2,2,2,2,1,2,1,3,2
2024,1,203913,1,8,7,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,5,2,1,2,1,1,3,4,4,4,3,1,1,1,3,1,3
2024,2,204396,1,11,4,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,3,1,3,3,1,2,2,1,3,4,2,2,2,1,1,2,2,1,2
2024,2,202340,2,9,6,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,5,3,1,1,1,1,1,4,1,1,1,1,1,2,1,1,2
2024,1,202651,1,8,5,1,2,1,1,2,2,1,2,1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,6,1,1,1,1,1,2,4,2,2,2,1,2,2,1,1,1
2024,3,208459,1,9,8,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,4,4,2,2,2,1,2,4,2,2,2,2,2,2,2,2,3
2024,1,204782,2,8,6,1,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,1,6,5,2,2,2,2,2,4,3,2,2,2,1,2,3,2,2
2024,3,208853,2,10,8,1,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,2,1,2,2,2,1,2,2,2,5,2,3,2,3,3,2,4,2,2,2,2,2,2,2,2,2
2024,1,209150,2,10,5,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,1,4,3,1,3,1,1,1,4,3,2,3,1,1,2,4,1,4
2024,3,208628,1,5,5,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,5,2,2,2,2,1,2,4,2,2,2,3,1,2,2,1,1
2024,3,208798,1,9,8,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,1,2,2,1,2,2,6,1,2,2,2,1,3,4,3,2,3,2,2,2,2,2,2
2024,2,203659,2,10,7,1,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,6,3,3,3,1,2,1,4,3,2,2,3,2,3,3,3,3
2024,3,204764,2,6,5,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,4,3,1,2,2,2,2,4,2,2,2,3,2,2,2,2,2
2024,2,205575,1,7,7,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,3,2,5,2,2,2,2,2,3,4,3,3,3,3,2,3,2,1,2
2024,2,205390,1,7,5,2,1,2,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,6,1,1,1,1,1,2,4,3,3,2,2,1,2,3,1,2
2024,3,208086,1,5,7,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,4,5,1,2,1,1,2,3,2,2,2,2,2,2,3,2,2
2024,2,206651,2,9,6,1,1,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,5,1,2,1,2,1,2,4,2,1,2,2,2,2,2,2,2
2024,1,205201,1,4,9,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,1,2,4,5,2,3,1,1,1,3,2,2,2,2,1,2,4,2,3
2024,1,206789,2,9,10,1,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,4,1,1,1,1,1,4,3,1,2,1,1,1,2,1,2
2024,2,209118,2,7,6,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,4,4,5,1,4,4,3,2,3,4,2,2,2,4,4,3,4,1,2
2024,1,206007,2,8,7,1,1,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,2,4,2,1,6,1,1,1,2,1,1,4,2,3,2,1,1,1,3,2,3
2024,1,201777,2,7,7,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,1,1,5,5,2,3,3,2,1,4,3,2,2,2,2,3,3,3,3
2024,3,200349,1,7,7,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,4,5,2,3,1,2,2,4,1,2,2,1,1,1,3,1,3
2024,3,202119,1,9,8,2,1,1,2,2,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,3,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2
2024,4,202370,1,5,7,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,4,1,2,2,1,2,2,3,2,2,2,2,1,2,3,1,2
2024,1,200741,1,6,8,2,1,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,1,2,2,3,2,1,6,6,1,2,1,1,1,4,2,2,2,3,2,2,3,2,2
2024,3,208568,1,10,5,1,1,1,1,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,1,4,4,2,2,3,2,1,4,1,2,1,4,1,2,1,1,1
2024,3,208957,2,9,7,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,5,3,3,3,2,2,3,4,2,1,2,1,1,2,2,1,1
2024,1,202866,1,8,4,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,4,2,2,2,1,2,2,4,3,1,1,1,1,1,4,4,4
2024,1,202526,1,7,10,1,1,2,1,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,3,1,5,1,1,1,3,1,1,4,4,2,2,3,1,3,3,1,3
2024,3,206294,2,8,8,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,3,3,3,1,1,3,1,1,2,4,3,3,2,1,1,1,4,4,4
2024,3,208766,2,11,4,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,6,2,1,2,2,1,1,4,1,2,3,3,2,2,1,1,1
2024,3,203768,2,7,5,2,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,3,2,6,1,1,2,1,1,1,4,3,1,2,4,3,2,4,2,2
2024,3,209274,2,9,4,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,4,2,1,2,1,1,3,4,2,2,2,3,2,2,4,2,2
2024,3,200963,2,9,8,1,1,2,1,2,1,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,6,1,1,2,2,3,3,4,1,3,2,3,2,2,4,2,4
2024,2,207203,1,6,6,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,5,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
2024,2,205487,1,7,8,1,1,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,1,6,3,1,1,1,1,3,3,1,1,1,4,1,1,4,4,4
2024,1,207007,2,11,5,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,3,3,2,3,2,2,1,4,3,2,2,2,1,3,3,1,2
2024,1,205839,2,12,4,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,1,3,2,3,2,3,2,3,3,1,2,2,3,1,2,1,2,1
2024,4,208394,1,6,9,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,1,2,2,1,3,1,5,4,4,4,2,2,1,4,3,1,1,4,2,2,2,1,1
2024,1,201529,2,10,5,1,2,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,4,4,1,1,2,1,1,3,1,1,2,1,1,2,1,1,3
2024,3,203787,2,5,7,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,5,5,2,2,2,3,1,2,2,2,2,2,2,2,3,2,2
2024,3,202723,2,9,5,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,4,2,2,2,2,2,4,1,1,2,1,1,2,1,1,1
2024,3,202194,1,8,9,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,2,2,1,1,1,1,3,3,1,1,1,2,4,1,1,1,1,1,1,1,1,1
2024,1,204915,2,9,4,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,1,3,2,4,3,3,4,2,2,2,4,2,2,3,2,1,2,4,1,3
2024,2,202512,2,10,9,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,3,1,4,4,2,2,2,1,3,4,2,2,2,2,2,1,2,1,2
2024,3,201574,1,7,6,1,1,2,2,1,2,2,2,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,1,6,6,1,1,1,2,1,2,2,3,3,4,3,3,2,3,2
2024,3,205355,2,7,5,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,4,3,1,4,1,2,3,3,2,2,3,4,2,3,4,2,3
2024,4,206985,1,9,9,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,3,3,2,4,1,3,2,1,2,2,3,2,2,2,1,1,2,3,1,2
2024,3,206469,1,7,8,2,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,5,5,1,1,1,1,1,4,1,2,1,2,1,2,3,2,1
2024,4,208231,1,6,5,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,4,3,2,2,1,1,2,4,2,3,3,2,2,2,3,1,3
2024,3,202927,1,6,6,2,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,2,4,5,2,2,2,2,2,4,2,2,2,2,2,2,3,2,3
2024,1,209163,2,10,8,1,1,1,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,4,4,1,5,4,1,1,1,1,3,3,1,2,1,2,2,2,2,1,2
2024,2,202062,1,7,4,2,2,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,5,3,2,3,1,2,2,3,3,2,3,2,1,1,2,1,1
2024,3,205553,2,8,3,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,5,4,1,1,1,1,3,4,1,2,2,1,1,1,3,1,3
2024,3,206247,2,7,3,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,2,1,3,2,4,3,3,3,2,2,2,4,3,3,3,3,2,2,2,1,2
2024,2,205022,2,8,5,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,4,3,3,4,3,3,1,4,1,3,3,3,1,3,2,2,2
2024,1,203619,2,10,6,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1,1,2,3,2,1,1,1,2,4,1,2,1,1,1,2,4,2,3
2024,1,200453,2,6,7,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,6,2,2,2,2,1,3,4,1,3,2,4,4,3,4,1,1
2024,3,207683,1,8,7,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,3,6,3,2,1,2,2,1,4,2,1,2,1,1,2,4,1,2
2024,2,207155,2,7,6,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,3,1,5,4,1,3,1,2,2,4,3,2,2,2,2,2,3,1,2
2024,3,206628,1,9,7,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,4,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1
2024,2,206490,2,9,7,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,3,2,3,2,4,2,3,3,2,4,2,2,2,1,1,2,3,2,3
2024,3,202570,2,9,3,1,1,1,2,2,1,1,1,2,2,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,3,2,1,1,2,2,3,1,1,2
2024,2,201325,1,6,8,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,4,6,2,2,2,2,2,4,2,1,2,2,1,2,2,1,2
2024,3,207914,2,6,6,1,1,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,4,2,2,5,2,2,2,2,2,2,4,3,1,2,2,1,2,4,3,2
2024,2,208115,2,9,8,1,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,5,3,2,2,1,2,2,4,2,2,2,3,1,2,1,1,1
2024,3,200676,1,9,6,2,1,2,2,1,1,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,5,4,1,2,1,1,2,4,1,1,2,1,1,1,3,1,2
2024,1,203488,2,7,7,1,1,2,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,5,1,1,1,1,1,1,4,2,1,2,3,1,2,4,1,2
2024,3,204326,1,6,6,2,2,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,4,2,1,1,1,1,3,4,1,1,2,1,2,1,2,1,3
2024,1,205715,2,10,6,1,1,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,1,5,3,2,1,1,2,1,4,1,2,1,3,1,3,1,1,2
2024,2,205519,2,8,5,1,1,2,2,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,3,2,4,3,2,1,1,2,2,4,1,2,2,2,1,2,1,1,2
2024,3,202740,1,7,7,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,5,4,1,1,1,1,3,3,1,2,2,1,1,1,2,1,2
2024,2,206140,2,10,6,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,4,2,2,4,1,1,1,1,1,1,4,2,2,2,4,1,3,1,1,1
2024,1,205474,1,3,7,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,1,1,2,2,5,2,2,2,2,3,1,2,2,2,2,2,2,2,3,2,2
2024,1,208270,1,6,5,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,3,2,3,3,2,2,2,2,1,4,2,2,2,2,1,2,3,2,3
2024,2,204236,2,7,7,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,3,4,4,6,2,1,3,1,1,3,4,3,4,4,2,1,3,2,1,3
2024,2,203562,2,10,7,2,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,1,1,5,3,1,2,1,1,1,4,2,1,2,1,1,2,1,1,2
2024,1,206629,1,7,8,1,1,2,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2,5,3,2,2,2,2,2,4,2,1,1,2,1,2,1,1,1
2024,3,201934,2,8,5,2,1,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,5,5,2,3,1,1,1,4,1,2,1,2,1,2,3,1,2
2024,1,200432,2,11,4,2,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,6,4,1,2,1,1,2,4,2,2,2,1,1,1,4,2,4
2024,1,201029,2,8,6,1,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,1,2,1,3,6,2,3,1,2,1,4,2,2,2,3,3,3,3,2,2
2024,3,209354,2,5,7,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,3,2,6,1,2,2,2,1,3,4,3,2,2,3,2,3,2,3,2
2024,1,204354,2,9,6,1,1,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,1,2,1,2,2,1,2,2,1,2,1,2,2,1,2,1,4,5,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1
2024,1,204227,2,10,9,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,5,5,1,1,1,1,1,4,2,1,1,3,2,2,1,2,2
2024,2,205706,1,7,5,2,1,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,1,6,3,2,2,2,2,2,4,1,2,1,1,1,2,3,1,2
2024,3,206457,1,10,8,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,4,4,1,1,4,3,2,4,2,1,1,2,1,1,2,1,2
2024,1,200232,2,9,3,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,5,3,4,2,3,2,1,4,2,1,2,1,1,1,4,4,4
2024,3,205911,2,8,7,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,4,1,2,2,4,2,2,4,2,2,3,2,2,2,1,1,1
2024,4,202496,2,7,5,1,2,2,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,2,3,2,2,6,3,1,2,4,1,1,4,4,2,2,2,1,2,2,1,2
2024,4,207126,2,9,10,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,4,4,2,2,2,2,1,4,2,2,2,2,2,2,4,2,2
2024,2,203556,2,8,8,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,5,6,1,2,1,1,1,4,1,1,2,2,1,1,2,1,1
2024,3,208446,2,7,6,1,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,2,2,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,3,3,1,1,1,2,2,2,2,3,2,3,1,3,2,1,2
2024,2,202284,1,7,5,2,1,2,1,2,2,2,2,1,2,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,3,2,4,1,1,1,1,1,3,4,1,2,1,2,2,1,4,3,3
2024,1,204119,2,10,8,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,4,5,2,2,1,2,2,4,2,2,2,2,1,2,4,2,2
2024,3,207600,1,8,5,1,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,5,6,2,2,2,2,3,4,1,2,3,1,1,1,2,2,2
2024,2,208063,1,10,6,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,1,2,1,2,2,1,2,2,6,5,1,2,1,1,3,4,2,1,2,2,1,2,3,1,3
2024,2,206904,2,8,9,2,2,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,2,2,2,3,2,3,3,2,2,2,2,3,4,2,2,2,2,1,2,3,2,3
2024,1,207495,1,8,7,1,1,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,3,2,2,1,3,1,1,2,2,4,3,2,2,1,1,2,3,2,2
2024,3,205491,2,7,7,2,1,1,2,2,1,2,2,1,2,2,2,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,5,1,1,2,2,2,1,3,2,2,2,2,1,2,3,1,2
2024,3,208199,1,7,4,2,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,5,2,2,2,3,3,1,4,2,2,2,2,1,2,2,1,2
2024,1,204148,1,8,9,2,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,6,3,2,2,1,1,2,4,3,2,2,4,3,3,1,2,1
2024,4,200540,1,7,6,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1,6,1,1,2,1,1,3,4,3,2,2,4,2,2,4,4,3
2024,3,204274,1,7,8,2,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,4,2,4,3,2,2,1,2,1,3,2,3,3,2,2,2,3,2,2
2024,3,203941,2,11,7,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,1,3,3,2,2,1,2,3,4,2,2,3,1,1,2,4,2,4
2024,3,208125,2,7,7,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,5,1,1,3,1,2,2,4,1,2,3,3,1,2,1,1,1
2024,2,203473,1,5,5,1,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,3,2,6,2,2,2,1,1,1,4,2,2,3,4,3,3,2,3,2
2024,3,206387,2,8,6,1,1,2,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,1,2,2,1,3,2,1,1,2,2,4,2,2,2,3,1,3,3,2,3
2024,3,204624,1,9,6,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,1,3,2,5,2,4,3,1,2,2,4,2,2,3,2,1,3,4,3,3
2024,3,208487,2,8,5,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,2,1,1,1,5,4,1,1,1,1,3,4,1,2,2,1,1,3,1,1,2
2024,2,202258,2,7,9,2,1,2,2,2,2,1,2,1,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,2,2,1,3,2,4,4,4,3,3,3,3,4,4,4,4,3,3,3,1,2,2
2024,3,200907,2,9,5,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,6,4,1,2,1,1,1,4,2,2,2,3,1,2,4,3,4
2024,4,203859,1,8,4,2,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,5,6,1,3,1,1,3,4,2,2,2,1,1,1,1,2,1
2024,2,200566,1,4,8,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,6,1,2,1,1,1,1,4,2,2,2,3,1,2,1,1,1
